OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1
2272	39153501100	1.0472678	-0.72133943	-0.033865571	-0.982246141	-1.882759689	0.774789715	0.029451481	0.221262539	-0.350276117	-0.869239374	-0.194284333	-0.452438376	-2.457439521	-0.276101581	-0.507434719	-0.032434013	11826.64012	3834759.69	-0.417942958
2273	39153501700	1.461982753	-0.86011775	-0.594059758	-0.650107359	-1.360586797	-1.105143284	-0.455593023	-0.057664308	-0.160866625	-0.966192977	-0.194284333	0.423696079	-3.660568476	0.313667958	0.46375429	-0.069961386	3490.502602	656173.3804	-0.467002812
2274	39153501800	-0.404234539	-2.35761084	-1.274823657	-0.325604105	-0.99959352	-0.869404528	0.029451481	-0.289870927	-0.712258703	-1.252712583	-0.194284333	-1.244787506	-1.616041241	0.914370394	-1.235826476	-0.084935526	4729.818381	1259093.332	-0.744885413
2275	39153501900	-0.611592015	-2.607036739	-0.909133442	-1.207780537	-1.908752063	-0.358748085	0.029451481	-1.731265484	-1.398341975	-0.669543891	3.886477375	-0.289201454	-3.360689906	4.052347913	-1.478623728	-0.119961674	5841.570189	1696440.964	-0.542649639
2276	39153502101	0.010480415	-1.606520066	-0.494532872	-1.226772645	-1.151352587	1.354787576	-0.455593023	-0.021890638	-0.585985708	-0.916992641	-0.194284333	-0.088834925	-0.554449957	-0.022480304	-0.507434719	-0.045661916	10230.72306	3740972.558	-0.406719896
2277	39153531102	-0.196877062	0.701138352	-0.273867547	0.776602707	0.472015873	0.260490844	0.99954049	0.405709675	-0.173493924	0.053990466	-0.194284333	0.575376404	0.402627287	-0.528110467	1.192146047	-0.115556052	20626.54113	25565472.6	0.272340548
2278	39153532502	-0.611592015	0.718954487	1.536384326	1.499289095	1.940915386	1.649373858	5.364941031	0.60500016	0.478916549	1.800602405	-0.194284333	-1.244787506	1.043409089	-0.515422903	1.192146047	0.006779978	33274.89715	60100997.76	0.954414103
2279	39153530104	-0.404234539	0.491095489	0.687846533	1.22512824	1.412754525	0.544341992	0.514495986	0.600723851	1.20288172	1.000373406	-0.194284333	-0.076848996	0.332236447	-0.528110467	1.192146047	-0.099709855	18661.36101	15183191.96	0.493802253
2280	39153532703	-1.233664446	0.702076043	0.653154304	1.142711643	1.599626357	1.132899813	0.029451481	0.929966799	3.91775111	0.880266703	-0.194284333	-0.396756595	1.043409089	-0.447443075	1.192146047	-0.023054601	34466.11211	24644671.12	0.683016021
2281	39153531002	-0.196877062	0.657066858	-0.785151379	0.558286347	-0.03203757	-0.302581139	0.99954049	0.316738528	0.424198251	-0.663755616	-0.194284333	0.678385682	0.373230686	-0.161542879	-0.021840214	-0.062196259	20572.42454	14013270.61	0.099198774
2282	39035151600	-1.6483794	-2.682052047	-0.785720104	-1.367193976	-1.875368827	1.078096863	1.484584995	-2.425456605	-0.320812418	-0.474189614	-0.194284333	-0.077571282	-1.399471567	6.441900982	-2.449812738	-0.128895322	5275.098587	1477279.966	-0.426539087
2283	39035151700	-1.026306969	-2.598597517	-1.096243988	-1.381178082	-1.438730872	1.189217213	1.484584995	-1.980587634	-0.602822107	-1.193382766	-0.194284333	-0.145466286	-1.188083717	3.712050874	-2.449812738	-0.109602966	3810.289685	871584.8012	-0.563702931
2284	39035151800	-1.026306969	-3.21090997	-1.133779842	-1.724437886	-1.906569848	0.684774742	1.484584995	-3.337891133	-0.7880225	-0.966192977	-0.194284333	-0.442260693	-1.836655649	4.225771438	-2.449812738	-0.130588179	4926.44573	1061283.857	-0.797036346
2285	39035152101	-0.196877062	0.848355894	1.412402263	-0.940546619	-1.028215759	0.108302159	-0.940637528	0.531021389	1.632209903	-0.142810879	-0.194284333	1.060753448	0.577065612	-0.234667688	1.192146047	-0.024837149	8101.686136	3233246.654	0.228711231
2286	39035152102	0.425195369	0.621434587	-0.268749022	-0.809070749	-0.71691019	0.822839874	-0.940637528	0.17846343	0.180070461	-0.756368014	-0.194284333	0.160061227	-0.441485038	-0.128138343	0.46375429	-0.124848628	7727.722186	2553280.378	-0.095542038
2287	39035152201	-0.196877062	-1.264262723	-0.145335683	-0.869580444	-0.853860388	0.847610435	-0.940637528	-1.195663124	-0.451294513	-0.397494973	-0.194284333	1.788819012	0.234952298	1.196904017	-0.750231971	-0.119577606	7773.613038	2494800.68	-0.206925912
2288	39035152202	0.217837892	-0.470038147	-0.65832569	-0.869580444	-0.853860388	0.847610435	-0.940637528	0.020146641	-0.148239325	-0.837403862	-0.194284333	1.060753448	-0.756096706	0.760458045	0.220957038	-0.071041943	8578.601107	3984225.662	-0.166984054
2289	39035152301	-0.196877062	-0.488791974	0.019594585	-1.171996778	-0.537866472	0.14498334	-0.940637528	-0.423570622	-0.085102828	-0.235423277	-0.194284333	-1.244787506	0.799470996	1.105052267	-0.021840214	-0.131285924	7742.639872	2389563.248	-0.225210208
2290	39035152302	-0.196877062	0.431083242	-0.143629508	-1.171996778	-0.032047771	0.14498334	-0.940637528	-0.33385168	1.114490623	-0.617449417	-0.194284333	-1.244787506	-0.096913226	0.662539229	0.220957038	-0.128807939	7812.691566	3044754.724	-0.15795183
2291	39035152303	-0.404234539	0.112268183	-0.558230079	-0.796298905	0.452960963	-0.162036251	-0.940637528	-0.347987567	0.975590329	-0.730320777	-0.194284333	-0.581727795	-0.014229775	0.179002682	-0.021840214	-0.101907434	11963.03982	6117610.491	-0.195869565
2292	39035152400	0.217837892	0.113205874	-0.11234963	-0.744430169	-0.89731076	0.599729134	-0.455593023	-1.004685632	0.483125649	-0.860556961	-0.194284333	-0.425713747	0.522839626	0.071652893	-0.021840214	-0.11641797	4146.299819	1098500.861	-0.176549461
2293	39035152501	0.010480415	-0.334072901	-0.433110565	-0.612954299	-0.277700098	1.314266849	-0.455593023	0.816113001	0.066424766	-0.902521954	-0.194284333	-0.573060347	0.341909996	-0.528110467	-0.750231971	-0.061471544	6516.733541	2551569.356	-0.16086978
2294	39035152502	-0.196877062	-0.306879852	-0.337564754	-0.449161012	-0.408605098	0.359871439	-0.940637528	-0.290600166	0.167443162	-1.011052108	-0.194284333	-0.304008341	-1.129305757	1.054414898	-0.507434719	0.077463748	14107.1604	6372177.254	-0.276076093
2295	39035152603	-0.611592015	0.107579726	-0.788563729	-0.239175363	-0.095006975	-0.40568102	0.029451481	0.553549306	0.196906861	-1.047228826	-0.194284333	-1.244787506	-0.538471366	0.505925993	-0.750231971	-0.007184187	9317.310372	3301050.865	-0.28304962
2296	39035101800	-0.611592015	-2.654858998	-0.837474084	-1.285087629	-1.914249386	-1.615312253	-0.455593023	-2.002096035	-0.809067999	-0.678226303	1.683103388	-0.915111447	-2.360946649	1.472055581	-1.478623728	-0.08327056	5997.391173	1357565.62	-0.909146946
2297	39035102101	-0.196877062	-1.391788747	-0.824962133	-1.11225121	-1.961496647	-0.770594651	-0.455593023	0.444429559	-0.661749505	-0.980663665	-0.194284333	-0.63473257	-0.91225275	1.541759214	-0.993029224	-0.120220694	4525.739489	1217757.413	-0.576519215
2298	39035102102	1.0472678	-0.403462061	-0.719747996	-1.11225121	-1.862921991	-0.770594651	-0.455593023	0.116461889	0.234788759	-0.87358058	-0.194284333	-1.244787506	-0.430392578	0.482463253	-0.750231971	-0.11815081	5705.03579	1465473.714	-0.440938563
2299	39035102200	-0.196877062	0.216351923	-0.84145516	-1.11225121	-1.961496647	-0.55383933	-0.455593023	-0.144286845	-0.005129931	-0.778074045	-0.194284333	-0.850418658	-0.168195841	1.914414194	-0.750231971	-0.122277959	6908.762544	1584543.616	-0.375227869
2300	39035102300	0.217837892	-0.765410923	-1.050177258	-0.78339492	-1.914249386	-0.694811749	-0.455593023	-0.560013409	-0.312394219	-0.999475558	-0.194284333	-0.934532295	-1.320205936	0.41330945	-1.235826476	-0.125207899	4752.08005	810284.4105	-0.669651878
2301	39035102401	0.010480415	-0.303129087	-0.995010927	-1.093182498	-1.950353425	-1.346384377	-0.455593023	-1.440171292	0.386316353	-1.079064337	-0.194284333	-0.779634508	-2.129667276	0.474109487	-0.993029224	-0.128015788	4917.521785	923308.9583	-0.751038365
2302	39035102402	-0.818949492	-1.412417956	-0.952356547	-1.093182498	-1.950353425	-1.346384377	-0.455593023	-2.456092655	-0.341857918	-0.940145741	0.887063618	-0.846862785	-1.555282865	0.649905753	-1.235826476	-0.132735024	5298.651603	1161013.527	-0.875066963
2303	39035102700	0.217837892	-1.403978734	-1.196339599	-1.686409622	-1.950353425	-1.114711353	-0.455593023	-1.119063822	-0.438667214	-1.236794827	-0.194284333	-1.043939117	-1.688594665	1.049490391	-1.235826476	-0.107562376	8333.981515	3439862.257	-0.850299394
2304	39035102800	-0.196877062	-1.735921473	-1.305534811	-1.474321187	-1.678681674	-0.258085571	-0.455593023	-1.580833975	-0.463921813	-1.296124644	-0.194284333	-1.244787506	-3.235302356	2.196439546	-1.721420981	-0.127725345	3661.622863	804512.9701	-0.923311013
2305	39035102900	-0.611592015	-1.295206537	-1.076907336	-1.147992837	-1.889622865	-0.462470427	-0.455593023	-2.047100415	-0.556522009	-1.147076567	-0.194284333	-0.956594889	-1.2819156	1.471130979	-1.235826476	-0.100678349	4299.969121	917407.1358	-0.811765794
2306	39035103100	-0.196877062	-0.628507986	0.306232016	-1.382982112	-0.398766161	-1.427629862	-0.455593023	0.861455086	-0.426039914	-0.481424958	3.062724172	-0.776912039	-1.928119596	0.228234223	-0.750231971	0.027136877	4921.877763	1199199.702	-0.272956394
2307	39035103300	-0.818949492	-2.858338022	0.726519837	-1.04299714	-0.398766161	0.082124233	0.029451481	-0.704243451	-2.071797948	1.237692675	-0.194284333	0.10378848	-3.695695582	2.157723205	-1.235826476	-0.022827568	4225.966915	1024559.643	-0.544151641
2308	39035103400	0.010480415	-1.940338188	-0.216426316	-1.486449554	-0.379716295	-1.667609353	-0.455593023	-0.350537152	-0.447085413	-0.666649754	-0.194284333	-0.880154179	-2.359438879	3.560132724	-0.750231971	-0.124538916	4790.317912	1179403.573	-0.521777512
2309	39035103500	0.425195369	-0.26374605	0.605950124	-1.356800695	-1.791668901	-1.272324081	-0.455593023	-0.198689848	-0.312394219	-0.323694468	-0.194284333	-0.743437113	-0.38294063	0.738494747	-0.264637467	-0.105007834	8125.243636	1578014.445	-0.368473651
2310	39035103800	0.425195369	-1.392726438	-0.517281874	-1.812174646	-1.961496647	-0.455369469	-0.455593023	-0.715423969	-0.240839522	-0.987899008	-0.194284333	1.097602389	-0.818229538	1.900947448	-1.235826476	-0.116755193	6384.114277	1547808.923	-0.467509683
2311	39153502102	1.0472678	-0.974516095	-0.650363539	-0.186364395	-0.709943211	0.212406213	0.514495986	-0.842074252	-0.670167704	-0.662308547	-0.194284333	1.462122924	0.165399585	-0.165450288	-0.264637467	0.024402263	10426.24184	6535091.197	-0.118375941
2312	39153502200	0.632552846	-0.482228135	-0.508182273	-1.226772645	-1.339200953	1.354787576	0.514495986	-0.424610873	-0.303976019	-0.924227985	1.336793852	0.231337845	-0.530067043	0.360557472	-0.021840214	-0.072479832	16642.85228	7728266.204	-0.087691275
2313	39153502300	0.425195369	0.063508232	-0.748752975	-1.126844319	-1.409120781	-0.223329027	0.514495986	-0.043408868	-0.299766919	-0.95172229	-0.194284333	-0.053013517	-0.639546249	0.270525559	-0.021840214	-0.123407398	10644.46678	5863592.133	-0.285081984
2314	39153502500	-0.611592015	-2.193514853	-0.34495818	-1.074814714	-1.310224687	-0.09615031	0.514495986	-2.04488742	-0.716467802	-1.115241055	-0.194284333	-0.838008452	-1.857425145	2.239238908	-0.750231971	-0.034644858	10946.96233	2764225.212	-0.651794431
2315	39153502600	0.632552846	0.203224244	-0.405811762	-1.074814714	-1.409120781	-0.09615031	0.514495986	-0.898372982	-0.261885021	-0.928569191	-0.194284333	-1.244787506	-0.170684684	-0.156451995	-0.021840214	-0.117796227	6193.962395	2073916.379	-0.35189354
2316	39153502700	0.217837892	0.202286552	-0.38875001	-0.456267971	-1.528883659	-1.143290292	0.029451481	-0.045961084	-0.52705831	-0.711508884	-0.194284333	0.62317869	-0.183230179	-0.079286972	-0.021840214	-0.122665008	15942.74471	9531596.844	-0.270642019
2317	39153532004	0.217837892	0.854919734	0.311350542	0.957603224	0.819182952	1.200688691	0.029451481	0.678805968	0.398943652	0.166861826	-0.194284333	0.350022775	0.773348405	-0.528110467	0.46375429	-0.065370908	22202.41222	26889615.53	0.402187858
2318	39153532702	0.010480415	0.733019858	-0.554817728	1.13260563	1.353444726	2.187368226	0.99954049	0.317339813	-0.455503613	0.110426146	-0.194284333	-0.009676284	-0.121978573	-0.528110467	0.46375429	-0.056145367	11195.2393	4978846.43	0.336716452
2319	39153532705	-0.404234539	0.477030119	0.755524815	1.217147993	1.348987438	1.687426314	1.484584995	0.89336863	0.659907842	1.45764712	-0.194284333	0.085402986	1.043409089	-0.528110467	1.192146047	-0.100418077	26523.2616	30224886.5	0.692220998
2320	39153532501	-0.818949492	0.549232353	1.132589532	-1.2874547	1.197411761	1.649373858	-0.455593023	0.917663272	-0.047220929	2.982857545	-0.194284333	0.757392795	0.97134529	-0.528110467	1.192146047	0.03552224	31646.11739	56915228.08	0.503370109
2321	39153533101	-0.196877062	0.944938103	2.814309541	-0.868592249	2.077475571	3.335825567	0.029451481	0.581141956	0.760926238	2.804868093	-0.194284333	-1.244787506	0.715897608	-0.437557959	1.192146047	-0.054811783	17466.44053	18542939.91	0.766254332
2322	39153532706	-0.611592015	0.944938103	1.43913234	1.218388982	1.599626357	1.638879267	0.514495986	0.017687643	1.468055009	0.43312247	-0.194284333	-0.107185063	1.043409089	-0.528110467	0.949348795	-0.055049434	25190.78327	21471099.73	0.610678921
2323	39153532708	-0.196877062	0.643001488	0.882350504	1.11538691	1.378433402	0.82115332	0.99954049	0.160303177	2.865476153	0.726877419	-0.194284333	-1.244787506	0.952044849	-0.361248837	1.192146047	-0.08957244	18245.93248	14720244.4	0.603121474
2324	39035152604	-1.441021923	-2.688615887	0.088979042	-0.239175363	0.726805642	-0.40568102	0.029451481	-1.051047883	-0.695422303	-0.452483584	-0.194284333	-1.244787506	-0.493661841	2.120247	-0.750231971	-0.121854012	11865.47824	3951770.641	-0.425799029
2325	39035152701	-1.233664446	-3.507220438	-1.153685219	-0.794115684	-1.647898524	-0.354725962	0.514495986	-0.50647294	-0.796440699	-0.992240214	-0.194284333	-0.258865387	-0.055755095	0.999494152	-2.449812738	-0.116200945	6222.120144	1545193.63	-0.78421203
2326	39035152702	-1.233664446	0.16571659	-0.136804807	-1.184803093	-1.647898524	-0.154085837	0.514495986	0.079946195	0.049588367	-0.588508043	-0.194284333	-0.107185063	0.28948968	0.233454847	0.46375429	-0.102137258	9401.83558	3600197.354	-0.222057841
2327	39035152703	0.010480415	0.495783946	0.403484002	-0.588835451	-0.745520413	0.058515019	0.029451481	0.425610016	0.836690035	-0.393153766	-0.194284333	-1.244787506	0.74705996	0.02474071	0.949348795	-0.113137156	11829.75813	3357013.966	0.04384036
2328	39035180103	0.010480415	0.38794944	0.540546742	-0.435688239	-0.745520413	-0.701497002	0.029451481	-0.22214814	1.678510001	0.201591475	-0.194284333	-1.244787506	0.799424624	-0.023674539	1.192146047	-0.117029246	16471.06529	8638511.601	0.072216925
2329	39035153104	0.010480415	0.624247661	0.611637375	-1.487966318	0.758814547	-0.629013029	0.029451481	0.068896739	-0.851158997	-0.086375199	-0.194284333	0.152838353	0.39227636	-0.528110467	1.192146047	-0.072624514	7648.025166	2825770.548	-0.000546492
2330	39035153105	-0.611592015	0.229479602	0.25277186	-1.487966318	1.990029137	-0.200136005	0.029451481	0.522414795	-0.396576215	0.025049092	-0.194284333	1.336896999	0.811943526	-0.049300319	0.220957038	0.074938586	9095.555378	2902565.806	0.159629807
2331	39035153106	-0.404234539	0.549232353	1.055242923	-1.487966318	1.990029137	-0.629013029	0.029451481	0.590648972	0.066424766	0.480875737	-0.194284333	0.378191982	0.637258725	-0.454376118	1.192146047	-0.052523868	9334.465269	3545808.173	0.234193995
2332	39035153107	-0.404234539	-0.073394705	1.443113416	0.021087569	1.680860445	-0.657139413	0.514495986	0.443389109	-0.543894709	1.169680446	-0.194284333	0.347855915	0.613504457	-0.159757549	0.949348795	-0.071795921	19676.19471	7654528.246	0.317427186
2333	39035154100	-0.818949492	-0.164350766	-0.501926297	0.261626822	-0.24494599	0.506832369	1.484584995	-0.960957155	0.668326042	-0.883710061	-0.194284333	-0.228529325	-0.740354711	1.027868206	-0.021840214	-0.113123929	4305.438254	1044264.455	-0.057733365
2334	39035154200	-0.611592015	0.141336614	-0.304578701	-0.95058369	-1.02811252	-0.321280751	1.484584995	-0.164568066	0.142188563	-0.762156289	-0.194284333	0.764976812	-0.180482946	-0.528110467	-0.507434719	-0.077483571	8193.378864	2291737.961	-0.193598818
2335	39035154300	-0.404234539	-1.945026645	-1.174159321	-1.90315368	-1.428962071	-1.224093593	1.484584995	-2.654914015	-1.402551075	-0.733214914	-0.194284333	0.585488424	-0.632311733	2.467029623	-0.021840214	-0.124707311	8630.700367	3389015.101	-0.5816469
2336	39035154400	0.010480415	0.366382539	-0.463252993	1.390352112	0.304888437	0.813929079	1.484584995	-1.010403493	0.508380248	-0.681120441	-0.194284333	-0.719323522	-0.034677034	0.009491627	-0.021840214	-0.11540966	10001.66314	4013130.537	0.10301111
2337	39035103900	0.425195369	-0.688520232	-0.675387441	-0.791122374	-1.961496647	-0.262602463	0.029451481	-1.522756648	-0.198748523	-0.896733679	-0.194284333	1.334303607	-1.465569583	-0.258795504	-1.235826476	-0.05171377	6057.371143	1771216.971	-0.525912951
2338	39035104100	0.425195369	-2.680176665	-0.271592647	-0.734387352	-1.961496647	-0.203629119	0.029451481	-1.761248842	-1.562496868	-0.643496654	-0.194284333	1.40741332	-1.917329732	2.362683559	-1.964218233	-0.073983952	5954.702308	1219062.949	-0.608974832
2339	39035104200	0.010480415	0.06913438	1.196286739	-1.157292593	-1.89358609	-0.891366916	0.029451481	0.613965081	-0.27872142	0.880266703	-0.194284333	1.347638928	-1.984113314	0.765964748	0.220957038	-0.058177503	13494.74306	2953041.829	-0.082712291
2340	39035104300	0.425195369	0.391700206	2.750612334	-1.15238609	-1.89358609	-0.612350257	0.029451481	0.669387818	0.916662932	2.668843634	-0.194284333	-1.244787506	0.540586312	-0.213337603	0.46375429	0.083620648	4832.885818	853378.5548	0.226817697
2341	39035104400	1.254625277	-1.030777576	1.137139332	-1.81819957	-1.92263466	-1.114147423	0.029451481	0.327109076	-0.261885021	-0.225293795	-0.194284333	-0.742403883	-1.183049328	-0.369479874	-0.750231971	-0.099451622	6906.583904	2017700.681	-0.435219618
2342	39035104600	-0.818949492	-2.744877368	-0.728847597	-1.674390415	-1.961496647	-1.04495016	0.029451481	-0.339888544	-0.838531697	-0.893839542	-0.194284333	-0.749298441	-1.205559921	3.024305113	-2.449812738	-0.080738337	3562.09622	679621.9793	-0.79198179
2343	39035104800	0.010480415	-0.82542317	-0.328465153	-1.700836117	-1.961496647	-1.504252113	0.029451481	-0.462057368	-0.28293052	-1.042887619	-0.194284333	-0.542815202	-1.611224705	1.206139659	-1.235826476	0.201785774	14417.10502	5997973.566	-0.640290131
2344	39035104900	0.217837892	-1.17236897	-1.073494985	-1.186825445	-1.678681674	-0.942791381	0.029451481	-1.359003282	-0.253466821	-0.967640046	-0.194284333	-0.763404288	-2.020091793	1.782715933	-1.235826476	-0.12607468	5112.637309	1104510.23	-0.683996804
