OBJECTID	FIPS	AvComTm	PerNVHHs	PerColAtt	PerInd	FreRedLun	ValAdd	CoEdSites	UnempRT	MedRnt	MedHmVal	PerLIHTC	mRFEI	PerFamPov	PerPT	IntAcc	JobRatio	Shape_Length	Shape_Area	OI_v1_new
1211	39113004500	-3.395433201	-0.869252542	-0.292679732	-1.482167544	-1.739842298	-2.805138816	1.558510303	-1.019398678	0.658576658	-0.620398864	-0.073930404	-1.232350295	0.290859183	4.892704673	-1.301212471	-0.159222647	7890.328792	3868256.392	-0.474398542
1212	39113030200	0.793384204	0.315040117	-0.919737868	0.303105493	-0.370089978	-0.230800323	1.757151473	-0.043118031	-0.483990288	-0.490084461	0.128502011	-1.232350295	0.419258344	0.111764317	-0.378409028	-0.20025398	19677.01462	13463558.26	-0.032539268
1213	39113021400	0.679537711	0.390879451	0.076271132	0.83248823	0.498103442	0.26426477	0.896373067	0.747761755	-0.279280377	-0.179106908	0.189610387	0.808898331	0.671641796	0.047142096	1.005796136	-0.096806858	7745.273406	3736497.459	0.409598385
1214	39113021501	0.799117544	0.514149806	-0.519318253	0.649634883	0.46798318	0.957355903	0.896373067	0.669123844	-0.526836549	-0.333114839	-0.073930404	0.743473694	0.507740114	-0.493829803	-0.378409028	0.026934903	7260.279657	3029034.15	0.244153004
1215	39113021502	0.705153974	0.049608263	-0.099910639	0.677285877	0.451946453	-1.418956551	0.896373067	-0.24717798	-0.77439272	-0.355327521	-0.019531577	0.468690225	0.817703484	-0.493829803	-0.378409028	-0.062644249	7485.190259	1900238.092	0.01353633
1216	39113021601	0.978177143	0.093629836	0.212530367	0.927928757	-0.141361026	-0.230800323	-1.023824916	0.724696531	-0.236434116	0.20591292	-0.073930404	1.515484393	0.107232146	0.054291189	1.005796136	0.146889272	12114.04841	3592718.127	0.266638619
1217	39113021602	0.398370432	0.518238342	0.849211184	0.83248823	-0.006745044	0.26426477	0.631518173	0.206848449	0.149182228	0.259223357	-0.073930404	0.730388768	0.669022257	-0.399654177	1.467197857	-0.138958765	10923.80621	4137628.926	0.397291604
1218	39113021700	0.438615498	0.397220128	0.205335435	0.927928757	-0.141361026	-0.230800323	0.896373067	0.781904049	0.349131444	0.355478314	-0.073930404	2.038881476	0.570002823	-0.333611645	0.544394415	-0.007039186	8296.227582	3326291.908	0.419907676
1219	39113021800	0.949537495	0.353104036	0.423657781	1.038978713	0.220390515	-0.824878438	0.896373067	0.807102962	-0.184066465	0.783442661	0.361413015	0.468690225	-1.062588261	0.05482919	-0.378409028	-0.078491431	5037.465467	1560079.961	0.239317877
1220	39113021900	-0.038455142	0.495781681	1.040653738	1.060385937	-0.141361026	-0.230800323	0.631518173	0.965683665	0.268199618	0.556873301	-0.073930404	1.319210487	0.85887932	-0.493829803	1.467197857	-0.180223363	7407.899085	2551177.629	0.469111482
1221	39151711402	-0.052433376	0.551500132	1.205577104	1.455973544	1.382333588	1.749460055	-0.692756299	0.886346189	-0.18882716	1.2795259	-0.073930404	0.704218912	0.793336079	-0.493829803	1.467197857	-0.132817699	19594.8517	18999438.06	0.615054664
1222	39151710500	0.49109495	-0.707669593	-0.811813561	-0.732022841	-1.025025775	-0.52783938	-0.096832786	-0.454715795	-0.641093243	-1.103154494	-0.061449728	0.562153991	-0.807052109	-0.217330864	-0.378409028	-0.135553192	10032.24045	5408015.43	-0.415419591
1223	39151710700	1.272848333	0.619395559	0.491731872	-0.001501423	-1.025025775	-0.52783938	-0.096832786	0.596436946	-0.950538458	-0.229455655	-0.073930404	0.640663553	0.855590498	-0.493829803	0.544394415	-0.039503216	9605.116061	5110401.745	0.098912767
1224	39151710300	0.660194823	0.335975167	-0.686000926	-0.837720994	-1.313738252	-1.121917493	-0.096832786	0.281068016	-0.398297767	-0.755155804	-0.073930404	-0.531372057	-0.077688344	-0.391614453	-0.378409028	-0.164440511	9250.948702	4737560.994	-0.346867551
1225	39151710600	0.98719776	0.4416835	-0.054105739	-0.070182924	-0.857102745	0.660316847	-0.295473957	0.53642985	-0.050766988	-0.463429242	-0.073930404	1.593993956	0.596183724	-0.336973675	0.544394415	-0.073505282	15127.29348	11897101.84	0.192795569
1226	39151713600	-0.107368971	0.685023067	0.162640929	-0.153135906	0.544825828	-0.131787305	-0.692756299	0.329007762	0.615730398	-0.202800436	-0.073930404	0.913577749	0.744070084	-0.365560473	0.544394415	-0.177666203	10056.3451	2666068.431	0.164641515
1227	39151714100	-0.037528705	-0.32252556	-0.868167442	-0.64906986	-1.093490261	-0.923891456	-0.957611193	-0.205976944	-0.783914112	-0.749232422	-0.073930404	-0.054706857	0.376709548	-0.255038034	-0.378409028	-0.196139234	8992.658042	3991581.691	-0.448307623
1228	39029951000	-1.095082959	0.47657458	-0.623170641	0.594332895	0.250613576	-0.032774285	-0.692756299	-0.160020296	0.077771794	-0.404195423	-0.073930404	-0.290235545	0.284035563	-0.364460064	-0.378409028	-0.198844525	84224.18313	257528280.3	-0.164409441
1229	39029951100	0.342432978	0.024499466	-0.511066195	0.301767542	0.106694236	0.957355905	-0.295473957	-0.751113392	-1.050513066	-0.663343383	-0.010039406	0.704218912	0.456821087	-0.493829803	-0.378409028	-0.125663428	42016.80699	80647249.78	-0.086603846
1230	39029951200	-1.261173279	0.367497934	-0.557251406	0.549734519	-0.086568878	0.957355905	-1.023824916	0.273980358	-0.826760372	-0.738866503	-0.073930404	-1.232350295	0.180304133	-0.493829803	-0.83981075	-0.163841854	93353.58135	324608134.3	-0.310583476
1231	39029951300	-0.750655567	0.562089189	-0.889326875	-0.022908644	-0.29761631	0.066238733	-1.023824916	-0.36651392	0.034925533	-0.39531035	-0.073930404	-1.232350295	-0.221916503	-0.493829803	-1.301212471	-0.204501684	88773.369	277697705.4	-0.413165268
1232	39029951400	-1.401495486	0.526036034	-0.796663325	0.317822957	0.070046204	-0.131787305	-0.295473957	-0.566201346	-0.779153416	-0.513777989	-0.073930404	0.468690225	-0.096382497	-0.267517174	-1.301212471	-0.204402776	93754.5977	271567333.5	-0.31533767
1233	39029951900	0.539034723	0.037095948	-0.960905164	-0.506355053	-1.029908753	1.35340798	-0.692756299	-0.359174445	-0.717264373	-0.983206009	-0.073930404	-0.413607713	-0.029453483	-0.493829803	-0.378409028	-0.198106932	24517.38745	16096000.19	-0.306710551
1234	39029952000	-0.12939549	0.011082529	-0.20934185	0.145673221	-0.429199707	-0.230800323	-0.692756299	0.564138867	-0.617289765	-0.69740283	-0.073930404	0.076142412	0.327279905	-0.199931726	-0.378409028	-0.055623985	18133.4337	9805544.735	-0.16186028
1235	39029952100	0.950864457	-0.546130128	-1.229580093	-0.380587629	-1.029908753	1.35340798	-1.023824916	0.036426411	-0.77439272	-1.156464932	0.166261338	0.521029936	-0.557127697	0.12584398	-1.301212471	0.045574935	9329.444856	2101904.974	-0.299988769
1236	39029952200	-0.319712696	0.085544917	-1.1269735	-0.380587629	-1.029908753	1.35340798	-0.692756299	-1.328067924	-0.660136026	-1.31787709	-0.073930404	0.992087311	-0.75750668	-0.180419921	-0.83981075	-0.148287932	17486.0764	4347574.023	-0.401558462
1237	39029952300	0.328728986	-0.050024125	-1.038655161	-0.380587629	-1.029908753	1.35340798	-0.692756299	-0.353514124	-1.069555848	-1.22606467	-0.073930404	0.521029936	-0.908827403	-0.261777884	-1.301212471	-0.200674938	9642.835706	3290391.461	-0.399020175
1238	39029952400	-0.566264437	0.50569573	-0.495017377	0.2259503	-0.429199707	-0.230800323	-1.023824916	-0.163035079	-0.53635794	-0.550799126	-0.073930404	-0.290235545	0.145049566	-0.412320057	0.082992693	-0.160294704	35052.16347	57784157.37	-0.248274458
1239	39029950400	-0.231569295	0.588902848	-0.751605296	0.518515655	0.165341367	0.561303828	0.565304449	0.032403081	-0.469708201	-0.026579822	-0.073930404	1.908032206	0.571998813	-0.493829803	-0.83981075	-0.200068102	78195.30174	167884277.9	0.114043786
1240	39029951600	-0.477752831	0.565534162	-0.299093259	0.6326875	-0.009469231	-0.626852398	-0.560328851	0.507038404	-0.607768374	0.016364697	-0.073930404	0.038756908	0.385795189	-0.206438482	-0.378409028	-0.113559684	60357.99505	169904660.2	-0.075464105
1241	39029950100	-0.532869972	0.626611989	-0.486933125	0.38561249	-0.022062173	1.452420998	0.631518173	0.352592031	-0.722025069	-0.275361865	-0.044320675	1.240700924	0.328687337	-0.475674429	0.544394415	-0.200947303	51943.50121	130155165.9	0.175146484
1242	39029950200	0.636463865	0.569098236	-0.424030245	1.027829118	0.521593134	0.36327779	0.631518173	0.076875015	-0.41734055	-0.07989026	-0.010184489	1.671568882	0.258066773	-0.493829803	0.544394415	-0.084952867	25340.95276	37287411.72	0.299403574
1243	39029950300	-0.42964089	0.531992305	-0.615404394	0.890020138	0.377827993	-0.428826361	0.631518173	0.140296864	-0.493511679	-0.550799126	-0.073930404	1.473425698	0.121657179	-0.493829803	0.544394415	-0.168565102	45991.96399	64853607.87	0.091039063
1244	39029951700	-0.96135414	0.870457246	-0.711340521	0.21167882	-0.802670395	-0.032774285	-0.692756299	-0.18094788	-0.798196198	-0.673709302	-0.073930404	-0.081188258	-0.0633488	-0.44844544	-0.378409028	-0.191119454	55061.99276	116859675.2	-0.313003396
1245	39029951500	-0.698654132	0.520004582	-0.523804178	0.38561249	-0.022062173	1.452420998	0.168022108	0.000148565	-0.845803154	-0.62187971	-0.073930404	1.384635124	0.223091986	-0.493829803	-0.378409028	-0.134222304	34884.09435	44591916.38	0.02133381
1246	39029950500	-0.516329515	-0.014366468	-0.367401817	0.52386746	0.136608899	0.264264772	1.624724026	-0.021323599	-0.92673498	-0.57893519	0.01795631	0.372734095	0.320117055	-0.493829803	-0.378409028	-0.121125124	20629.47378	25514390.62	-0.009886432
1247	39029950600	0.668043969	0.089875751	-0.132740373	-0.30387842	0.136608899	-0.725865418	1.624724026	0.580566514	-0.61252907	-0.297574547	-0.015020455	0.34718733	-0.255080354	-0.493829803	0.544394415	-0.090049496	16272.80903	16429079.06	0.066552061
1248	39029950700	0.397937883	0.371193817	-0.468567691	-0.221817406	0.136608899	-0.725865418	1.624724026	0.335611739	-0.545879331	-0.570050118	-0.017620145	0.128482123	-0.283125841	-0.493829803	0.544394415	-0.100809691	22929.49699	26268021.86	0.006961716
1249	39029951800	-0.310771808	-0.371386214	-0.92310308	0.21167882	-0.611514671	-0.131787305	-0.427901404	-0.466564327	-0.988624023	-1.076499275	-0.073930404	-0.290235545	-0.67492318	-0.404253287	-0.83981075	-0.175112514	13365.34441	4076203.115	-0.472171185
1250	39113110200	0.727513787	0.651857944	0.607379482	0.402559874	0.07744777	0.165251752	1.095014238	0.224450234	0.525277181	0.713842923	-0.073930404	0.869026685	0.390157189	-0.046590041	1.467197857	0.205797044	29270.17209	41684876.83	0.500140845
1251	39113115002	0.559713552	0.468423474	-0.261560439	1.047452408	1.030861999	0.660316847	0.366663278	0.209234538	-0.074570466	-0.084332797	-0.073930404	2.693127831	0.77742736	-0.493829803	1.467197857	-0.129061923	23306.03277	23162949.96	0.510195832
1252	39113115011	0.534459252	0.48247558	-0.516394019	1.112566038	1.08514015	0.561303828	0.697731896	0.175446827	-0.26499829	-0.285727783	-0.073930404	2.693127831	0.177725759	-0.17165864	-0.378409028	0.027533463	14969.78404	7829076.515	0.366024529
1253	39113115012	0.119311196	0.762196088	0.694806071	1.140217037	1.180846512	-0.824878438	0.96258679	0.667364802	-0.455426114	0.910795373	0.311006608	-1.232350295	0.428051761	-0.381339636	1.467197857	-0.188998568	20271.32022	17119206.56	0.34758669
1254	39113000100	-0.085346451	0.213503895	-0.279491948	-2.30456162	-1.482535078	-0.824878438	1.359869132	0.253348711	0.001600664	-0.858814988	-0.073930404	0.678049061	0.347600002	0.497759507	-0.378409028	-0.202705866	8192.802815	3500013.977	-0.196183928
1255	39113000200	-1.408774432	-0.639280819	-1.081464914	-2.244799794	-1.913059504	0.165251752	1.359869132	-1.159846529	0.553841355	-1.152022395	-0.073930404	0.599539498	-1.034051719	2.715825304	-1.301212471	-0.208422806	7068.874623	3003312.577	-0.426408672
1256	39113060100	-0.298701365	0.736633419	-0.045388534	-2.354511802	-1.739842298	-1.616982588	2.948998497	0.270018415	1.087039263	-0.174664371	-0.073930404	-1.232350295	0.497728797	-0.21912038	-0.378409028	-0.210848933	51610.5476	106605763.2	-0.175270725
1257	39113060300	0.171553157	-0.018396036	-0.764088081	-1.482167544	-1.739842298	-2.805138816	1.558510303	-0.903387644	0.401499095	-0.718134667	0.537569838	-1.232350295	-1.123597421	-0.311107439	-0.83981075	-0.204763613	16042.95538	9111353.57	-0.592103263
1258	39113070101	-0.326114765	0.422350175	0.137581279	-0.719535295	-1.424864542	0.660316847	2.81657105	0.072816693	-0.02696351	-0.250187492	0.194118036	0.089227342	0.077328067	-0.067753268	-1.301212471	-0.217476393	50250.8934	74386126.76	0.00851261
1259	39113070201	-0.790044319	-0.847774642	-1.186940357	-2.346484094	-1.673125404	-0.428826361	1.359869132	0.305063094	-0.741067851	-0.955069945	0.531850705	0.861238038	-0.487488272	-0.121068271	-1.301212471	-0.20663331	10395.39081	6460927.344	-0.501732146
1260	39113070202	-0.156619138	0.104837351	-0.527385491	-1.947774602	-1.902573952	-0.230800323	-0.295473957	-0.035319701	0.639533876	-1.064652511	0.015139859	0.364010811	-0.763733879	0.803768034	-0.378409028	-0.200375327	10729.37008	4256913.011	-0.348489249
1261	39113070300	0.397620245	-0.289812457	-0.962535397	-2.10119302	-1.774023141	-0.131787305	1.359869132	-1.086630518	0.058729011	-1.040958984	0.596415024	1.081500976	-0.476857245	-0.250433123	-1.301212471	-0.169481864	17616.79378	16741091.2	-0.380674446
1262	39113070400	-0.634179853	0.430819395	-0.797495825	-1.221267038	-1.474259716	-2.409086739	1.359869132	-0.282407127	0.939457699	-0.735904813	-0.073930404	2.693127831	0.927921393	-0.368163039	-0.378409028	-0.175891944	14603.09721	13053260.19	-0.137487505
1263	39113030100	0.606443572	0.054619036	-0.691774852	-0.299418583	-0.250482726	0.264264772	1.823365197	-0.151583488	0.039686229	-0.661862538	0.252515073	0.518537567	-0.404538699	-0.399184054	-0.378409028	0.387631125	26626.22532	20641117.84	0.044363038
1264	39113040202	0.306856388	0.731439342	1.403693066	1.119255792	0.953351155	-0.824878438	0.631518173	0.552512613	0.630012485	0.235529829	-0.066601772	1.23415846	0.746425142	-0.418929083	0.544394415	0.011816535	20707.60294	12778521.05	0.486909631
1265	39113050101	0.785087479	0.392238408	0.066858657	0.758454924	0.756335858	-1.616982588	1.558510303	-0.018945956	-0.22215203	-0.328672303	-0.073930404	0.861238038	0.065555487	-0.493829803	0.544394415	-0.154042948	12168.58808	5965645.612	0.180007346
1266	39113050102	0.416933336	0.658951437	0.68774023	0.217030625	1.190098469	-0.824878436	1.558510303	0.310348119	0.544319964	0.235529829	0.030693082	1.908032206	0.655028443	-0.392155062	1.467197857	-0.086666464	14858.94061	11349882.11	0.536044621
1267	39113050103	0.802157568	0.518155871	1.207553305	0.927928757	0.468959775	-1.220930513	0.499090726	0.636122372	0.406259791	0.407307906	0.189715453	-0.13321642	0.481707207	-0.493829803	0.544394415	0.853387927	21661.74297	21222536.4	0.380922771
1268	39113050302	0.597266672	0.764532388	-0.287684602	0.362421335	0.064803428	-0.52783938	1.558510303	0.369603425	0.134900141	-0.217608891	-0.00671048	-1.232350295	0.364046105	-0.493829803	-0.378409028	-0.151073922	16826.72384	9716108.291	0.057536087
1269	39113050303	0.558030823	0.365676267	-0.006672368	0.566681902	0.831019716	-1.319943531	1.558510303	-0.024654981	0.087293185	-0.328672303	0.195909482	-1.232350295	0.050737792	0.227297268	-0.378409028	-0.072296456	8453.707879	3578999.301	0.067384861
1270	39151714301	0.539496241	-0.364925645	-0.818881338	-0.313690063	0.026819003	-1.715995606	-0.758970022	-0.633313053	-0.398297767	-0.783291868	-0.073930404	0.371487912	-0.35021198	-0.266602163	-0.378409028	-0.12377303	8737.51146	3015614.698	-0.377655551
1271	39151712201	0.293543343	0.596360245	1.189374192	0.566681902	0.626602853	-0.428826361	-0.494115128	0.342864157	-0.322126637	0.743459833	-0.073930404	1.240700924	0.771622608	-0.248719934	1.467197857	-0.084938767	14769.66409	12270848.96	0.386609418
1272	39151711311	0.417575343	0.759214704	1.17159378	1.369452691	1.669298472	0.957355905	-0.295473957	0.743649962	-0.06980977	0.676821786	-0.073930404	0.877438423	0.802419073	-0.493829803	1.467197857	-0.09401639	32209.23124	50831151.06	0.617809855
1273	39151700300	0.994598904	0.437105619	-1.09591939	-0.752538094	-1.734599522	0.165251752	-1.023824916	-0.605420044	-0.279280377	-1.100192803	-0.073930404	-0.57810394	-2.128599287	0.533604732	-0.83981075	-0.197626955	7245.492903	2468625.112	-0.517455342
1274	39151710400	1.865961234	-2.864161264	-1.054558202	-0.837720994	-1.313738252	-1.121917493	-0.096832786	-3.394610002	-1.374240367	-1.304549481	0.224008851	-0.329490326	-2.761004549	0.06631275	-1.301212471	-0.117877458	4147.160929	1002152.402	-0.982226926
1275	39113000300	-1.119604188	-2.30163756	-1.006780639	-2.37324312	-1.913059504	0.957355903	1.359869132	-1.330851146	-0.598246983	-1.032073911	0.457539247	1.024799627	-1.942259519	2.486477305	-2.224015914	-0.202121285	6471.302587	2326561.992	-0.609865785
1276	39113000400	0.0113347	-0.573511804	-0.436085295	-2.16987452	-1.920872268	1.848473073	0.76394562	-1.76653896	-0.165023682	-0.919529653	-0.073930404	0.006044588	-1.149424415	0.559014827	-0.378409028	-0.19215732	10825.1798	3634354.479	-0.409784034
1277	39113000500	0.216135324	-0.401091437	0.391391099	-2.293858009	-1.852304983	2.541564206	0.76394562	-1.347203261	0.011122055	-0.510816298	-0.073930404	-0.178079025	0.319362559	0.525583159	-1.301212471	-0.059090148	11119.82395	4923016.664	-0.203030126
1278	39113000600	-0.165962503	0.055604886	0.241962882	-2.065514318	-1.752846439	-1.022904475	0.565304449	-0.471923671	-1.183812543	-0.676670993	-0.067797958	-0.722038139	0.385786747	1.189111317	-0.378409028	-0.207373115	6408.680119	1715945.652	-0.392342681
1279	39113000700	0.970603367	-1.385933267	-0.206578066	-1.774732899	-1.684638951	-1.022904475	0.366663278	-1.205278151	0.215831967	-1.01578461	-0.073930404	-0.694933647	-2.135605993	0.179545868	-1.301212471	-0.217173883	8307.187378	3034898.971	-0.686628896
1280	39113000802	0.612586422	-1.464661241	-0.564929242	-1.977209531	-1.739636699	-0.923891456	0.76394562	-1.377557444	-0.245955508	-0.783291868	-0.063122177	-0.477163076	-1.270542324	0.633006678	-1.301212471	-0.190825616	5288.536163	1648500.652	-0.648153746
1281	39113000900	0.588519311	-1.73200394	-0.133955644	-2.469575615	-0.980924778	-0.032774285	0.565304449	-2.128564727	-0.212630638	-0.826236387	0.122944027	0.023802705	-1.866475621	1.157064857	-1.301212471	-0.104571641	5893.2926	1885052.545	-0.58320565
1282	39113001000	0.651734525	-0.622098201	-0.412347762	-2.218932735	-0.297976109	-0.032774285	0.366663278	-0.947175545	-0.783914112	-0.729981431	0.211594535	-1.232350295	-0.937683487	0.441049628	-1.301212471	-0.126694643	5345.187957	1353535.97	-0.498256194
1283	39113070700	0.685057834	-0.410778071	-0.413073421	-2.127060079	-0.77316693	-0.725865418	1.293655408	-0.345304662	0.249156836	-0.737385658	0.699438259	1.515484393	-1.301707167	0.269555731	-0.378409028	-0.133065323	11601.91733	5658313.9	-0.164591706
